mass,weighing,date,ratname,tech,timeval
23.20,1119891,2023-04-06,Y501,JL,0 days 10:05:43
23.89,1119892,2023-04-06,Y502,JL,0 days 10:06:20
21.17,1119897,2023-04-06,W600,JL,0 days 10:08:48
22.94,1119939,2023-04-06,Y514,JY,0 days 15:34:35
22.66,1119944,2023-04-06,W511,JY,0 days 15:44:24
26.55,1120023,2023-04-07,R501,ER,0 days 07:37:32
23.00,1120028,2023-04-07,Y501,ER,0 days 08:38:08
24.21,1120031,2023-04-07,Y502,ER,0 days 08:52:44
21.40,1120034,2023-04-07,W600,ER,0 days 08:56:57
21.43,1120047,2023-04-07,W511,ER,0 days 10:15:24
21.18,1120067,2023-04-07,Y514,ER,0 days 10:40:10
20.46,1120221,2023-04-08,W511,ER,0 days 10:24:50
20.29,1120230,2023-04-08,Y514,ER,0 days 10:40:12
26.01,1120237,2023-04-08,R501,ER,0 days 10:53:29
22.58,1120283,2023-04-08,Y501,AB,0 days 13:13:27
24.04,1120284,2023-04-08,Y502,AB,0 days 13:14:06
21.00,1120324,2023-04-08,W600,AB,0 days 14:23:32
20.49,1120356,2023-04-09,W511,ER,0 days 09:46:01
19.81,1120367,2023-04-09,Y514,ER,0 days 10:06:04
26.23,1120370,2023-04-09,R501,ER,0 days 10:45:00
22.40,1120416,2023-04-09,Y501,AB,0 days 13:26:20
23.93,1120419,2023-04-09,Y502,AB,0 days 13:27:51
21.10,1120472,2023-04-09,W600,AB,0 days 14:34:21
25.15,1120589,2023-04-10,R501,JL,0 days 09:56:22
23.82,1120594,2023-04-10,Y502,JL,0 days 10:07:27
22.49,1120597,2023-04-10,Y501,JL,0 days 10:08:50
21.80,1120600,2023-04-10,W600,JL,0 days 10:10:19
20.77,1120614,2023-04-10,W511,JL,0 days 10:24:47
20.01,1120620,2023-04-10,Y514,JL,0 days 10:31:43
24.49,1120762,2023-04-11,R501,JL,0 days 09:52:16
22.50,1120769,2023-04-11,Y501,JL,0 days 09:57:39
23.54,1120771,2023-04-11,Y502,JL,0 days 09:58:35
21.73,1120774,2023-04-11,W600,JL,0 days 10:00:42
21.16,1120783,2023-04-11,W511,JL,0 days 10:10:21
19.87,1120790,2023-04-11,Y514,JL,0 days 10:16:29
24.09,1120934,2023-04-12,R501,ER,0 days 08:01:55
21.91,1120949,2023-04-12,W511,ER,0 days 09:23:27
22.35,1120959,2023-04-12,Y501,ER,0 days 10:20:48
23.42,1120960,2023-04-12,Y502,ER,0 days 10:21:43
20.19,1120967,2023-04-12,Y514,ER,0 days 10:30:45
21.60,1120973,2023-04-12,W600,ER,0 days 11:36:48
24.45,1121054,2023-04-13,R501,JL,0 days 09:58:33
21.58,1121064,2023-04-13,W600,JL,0 days 10:20:30
22.40,1121066,2023-04-13,Y501,JL,0 days 10:22:09
20.26,1121071,2023-04-13,Y514,JL,0 days 10:27:37
21.85,1121077,2023-04-13,W511,JL,0 days 10:34:25
22.28,1121238,2023-04-14,Y501,WS,0 days 09:58:06
21.12,1121241,2023-04-14,W600,WS,0 days 10:11:01
0.00,1121332,2023-04-14,R501,FW,0 days 23:53:12
0.00,1121339,2023-04-14,W511,FW,0 days 23:53:12
0.00,1121345,2023-04-14,Y514,FW,0 days 23:53:12
26.60,1121400,2023-04-15,R501,AB,0 days 11:14:52
20.98,1121411,2023-04-15,W600,AB,0 days 12:26:55
22.39,1121467,2023-04-15,Y501,AB,0 days 13:36:41
20.45,1121500,2023-04-15,Y514,AB,0 days 14:12:27
21.81,1121514,2023-04-15,W511,AB,0 days 16:28:18
27.39,1121570,2023-04-16,R501,ER,0 days 10:43:14
21.12,1121590,2023-04-16,W600,AB,0 days 12:04:06
22.32,1121649,2023-04-16,Y501,AB,0 days 13:12:21
20.51,1121653,2023-04-16,Y514,AB,0 days 13:15:21
21.57,1121676,2023-04-16,W511,AB,0 days 16:37:58
27.99,1121735,2023-04-17,R501,JL,0 days 09:41:55
21.49,1121745,2023-04-17,W600,JL,0 days 09:49:12
22.52,1121749,2023-04-17,Y501,JL,0 days 09:51:23
20.74,1121755,2023-04-17,Y514,JL,0 days 09:56:06
22.06,1121758,2023-04-17,W511,JL,0 days 09:58:12
27.80,1121893,2023-04-18,R501,JL,0 days 10:02:04
21.45,1121906,2023-04-18,W600,JL,0 days 10:10:58
22.40,1121908,2023-04-18,Y501,JL,0 days 10:12:00
21.06,1121915,2023-04-18,Y514,JL,0 days 10:22:28
22.04,1121925,2023-04-18,W511,JL,0 days 10:30:34
27.79,1122070,2023-04-19,R501,ER,0 days 10:42:59
21.31,1122080,2023-04-19,W600,ER,0 days 11:54:55
22.46,1122084,2023-04-19,Y501,ER,0 days 13:09:52
20.62,1122103,2023-04-19,Y514,ER,0 days 14:24:32
21.57,1122107,2023-04-19,W511,ER,0 days 14:28:54
20.75,1122178,2023-04-20,W600,ER,0 days 09:44:37
22.40,1122190,2023-04-20,Y501,ER,0 days 11:02:08
20.01,1122203,2023-04-20,Y514,ER,0 days 12:27:38
21.91,1122207,2023-04-20,W511,ER,0 days 12:32:45
21.43,1122368,2023-04-21,W600,ER,0 days 09:51:32
22.34,1122386,2023-04-21,Y501,ER,0 days 11:03:18
21.78,1122396,2023-04-21,W511,ER,0 days 12:21:21
19.76,1122397,2023-04-21,Y514,ER,0 days 12:22:04
21.55,1122521,2023-04-22,W600,ER,0 days 12:33:07
22.08,1122524,2023-04-22,Y501,ER,0 days 13:51:34
19.41,1122533,2023-04-22,Y514,ER,0 days 15:14:53
21.75,1122537,2023-04-22,W511,ER,0 days 15:18:03
22.03,1122605,2023-04-23,W600,ER,0 days 11:22:54
22.13,1122685,2023-04-23,Y501,ER,0 days 12:45:12
19.43,1122701,2023-04-23,Y514,ER,0 days 14:01:26
22.31,1122705,2023-04-23,W511,ER,0 days 14:03:38
22.33,1122778,2023-04-24,W600,JL,0 days 10:16:00
22.41,1122783,2023-04-24,Y501,JL,0 days 10:23:43
23.05,1122792,2023-04-24,W511,JL,0 days 10:31:33
19.45,1122799,2023-04-24,Y514,JL,0 days 10:37:35
22.24,1122927,2023-04-25,W600,JL,0 days 10:14:10
22.40,1122931,2023-04-25,Y501,JL,0 days 10:15:59
18.75,1122940,2023-04-25,Y514,JL,0 days 10:19:24
22.40,1122945,2023-04-25,W511,JL,0 days 10:22:10
22.20,1123087,2023-04-26,W600,ER,0 days 10:58:43
22.40,1123099,2023-04-26,Y501,ER,0 days 12:20:16
22.07,1123107,2023-04-26,W511,ER,0 days 13:47:18
18.95,1123113,2023-04-26,Y514,ER,0 days 13:52:02
22.26,1123184,2023-04-27,W600,ER,0 days 09:40:46
22.51,1123188,2023-04-27,Y501,ER,0 days 10:52:41
19.37,1123208,2023-04-27,Y514,ER,0 days 12:05:02
21.59,1123210,2023-04-27,W511,ER,0 days 12:08:49
22.20,1123354,2023-04-28,W600,JL,0 days 09:40:32
22.60,1123358,2023-04-28,Y501,JL,0 days 09:42:58
19.70,1123360,2023-04-28,Y514,JL,0 days 09:44:24
21.10,1123366,2023-04-28,W511,JL,0 days 09:47:55
22.43,1123631,2023-04-30,W600,AB,0 days 11:37:10
24.90,1123640,2023-04-30,Y501,AB,0 days 12:48:44
21.59,1123650,2023-04-30,Y514,AB,0 days 12:52:31
23.48,1123714,2023-04-30,W511,AB,0 days 15:35:55
22.90,1123787,2023-05-01,W600,JL,0 days 10:07:18
24.35,1123791,2023-05-01,Y501,JL,0 days 10:10:24
21.60,1123798,2023-05-01,Y514,JL,0 days 10:13:40
23.11,1123805,2023-05-01,W511,JL,0 days 10:17:38
22.90,1123934,2023-05-02,W600,JL,0 days 10:03:35
21.31,1123942,2023-05-02,Y514,JL,0 days 10:07:39
24.10,1123944,2023-05-02,Y501,JL,0 days 10:08:46
23.02,1123947,2023-05-02,W511,JL,0 days 10:10:15
22.70,1124078,2023-05-03,W600,ER,0 days 08:50:08
23.80,1124079,2023-05-03,Y501,ER,0 days 10:03:58
22.61,1124097,2023-05-03,W511,ER,0 days 11:37:15
20.89,1124104,2023-05-03,Y514,ER,0 days 11:43:54
22.30,1124230,2023-05-04,W600,JL,0 days 09:50:47
20.69,1124236,2023-05-04,Y514,JL,0 days 09:54:28
23.30,1124239,2023-05-04,Y501,JL,0 days 09:56:25
22.51,1124246,2023-05-04,W511,JL,0 days 09:59:53
22.52,1124377,2023-05-05,W600,JL,0 days 09:57:53
23.10,1124380,2023-05-05,Y501,JL,0 days 09:59:30
20.60,1124385,2023-05-05,Y514,JL,0 days 10:01:37
22.21,1124389,2023-05-05,W511,JL,0 days 10:04:20
22.50,1124522,2023-05-06,W600,ER,0 days 09:18:33
22.72,1124524,2023-05-06,Y501,ER,0 days 10:47:58
20.37,1124530,2023-05-06,Y514,ER,0 days 12:06:00
22.10,1124534,2023-05-06,W511,ER,0 days 12:11:42
22.81,1124615,2023-05-07,W600,ER,0 days 09:21:29
22.40,1124617,2023-05-07,Y501,ER,0 days 10:37:12
20.49,1124702,2023-05-07,Y514,ER,0 days 12:07:09
21.87,1124706,2023-05-07,W511,ER,0 days 12:11:27
22.76,1124778,2023-05-08,W600,JL,0 days 09:50:55
22.19,1124781,2023-05-08,Y501,JL,0 days 09:52:32
20.63,1124789,2023-05-08,Y514,JL,0 days 09:58:33
22.08,1124793,2023-05-08,W511,JL,0 days 10:01:18
23.07,1124858,2023-05-09,W600,JL,0 days 09:39:34
22.09,1124860,2023-05-09,W511,JL,0 days 09:41:07
20.63,1124868,2023-05-09,Y514,JL,0 days 09:44:24
21.90,1124871,2023-05-09,Y501,JL,0 days 09:46:31
22.80,1125015,2023-05-10,W600,ER,0 days 09:46:06
21.60,1125037,2023-05-10,Y501,ER,0 days 11:11:17
20.85,1125039,2023-05-10,Y514,ER,0 days 12:44:27
22.02,1125042,2023-05-10,W511,ER,0 days 12:46:27
22.70,1125173,2023-05-11,W600,JL,0 days 10:18:05
21.18,1125186,2023-05-11,Y514,JL,0 days 10:21:24
21.79,1125189,2023-05-11,Y501,JL,0 days 10:22:50
22.12,1125190,2023-05-11,W511,JL,0 days 10:24:52
22.81,1125316,2023-05-12,W600,ER,0 days 09:21:05
22.05,1125321,2023-05-12,Y501,ER,0 days 10:31:27
21.12,1125327,2023-05-12,Y514,ER,0 days 12:03:02
21.96,1125333,2023-05-12,W511,ER,0 days 12:09:02
22.39,1125488,2023-05-13,W600,AB,0 days 12:08:19
21.80,1125500,2023-05-13,Y501,AB,0 days 15:22:49
21.09,1125513,2023-05-13,Y514,AB,0 days 16:33:58
22.03,1125514,2023-05-13,W511,AB,0 days 16:34:24
22.48,1125568,2023-05-14,W600,ER,0 days 08:10:04
21.77,1125571,2023-05-14,Y501,ER,0 days 09:26:10
21.32,1125578,2023-05-14,Y514,ER,0 days 10:39:33
22.16,1125579,2023-05-14,W511,ER,0 days 10:40:24
22.06,1125729,2023-05-15,W600,ER,0 days 10:53:57
21.62,1125732,2023-05-15,Y501,ER,0 days 12:10:25
21.69,1125757,2023-05-15,Y514,ER,0 days 13:46:40
21.74,1125764,2023-05-15,W511,ER,0 days 13:51:25
21.95,1125855,2023-05-16,W600,JL,0 days 09:52:59
21.39,1125858,2023-05-16,Y501,JL,0 days 09:54:20
21.69,1125859,2023-05-16,Y514,JL,0 days 09:55:16
21.38,1125865,2023-05-16,W511,JL,0 days 09:58:30
22.47,1125996,2023-05-17,W600,ER,0 days 08:46:11
21.21,1125999,2023-05-17,Y501,ER,0 days 09:56:58
21.42,1126020,2023-05-17,Y514,ER,0 days 11:17:38
21.38,1126025,2023-05-17,W511,ER,0 days 11:21:38
22.43,1126159,2023-05-18,W600,ER,0 days 09:01:29
20.61,1126178,2023-05-18,Y501,ER,0 days 10:12:40
21.10,1126186,2023-05-18,Y514,ER,0 days 11:29:17
20.95,1126193,2023-05-18,W511,ER,0 days 11:36:41
21.94,1126328,2023-05-19,W600,ER,0 days 08:59:23
20.60,1126331,2023-05-19,Y501,ER,0 days 10:10:20
21.07,1126337,2023-05-19,Y514,ER,0 days 11:25:46
20.82,1126343,2023-05-19,W511,ER,0 days 11:30:04
21.66,1126431,2023-05-20,W600,ER,0 days 09:05:48
20.42,1126433,2023-05-20,Y501,ER,0 days 10:13:10
20.66,1126439,2023-05-20,Y514,ER,0 days 11:24:48
20.76,1126444,2023-05-20,W511,ER,0 days 11:27:53
20.90,1126692,2023-05-21,W600,ER,0 days 12:05:28
20.01,1126712,2023-05-21,Y501,ER,0 days 13:25:31
20.32,1126717,2023-05-21,Y514,ER,0 days 14:37:51
20.40,1126721,2023-05-21,W511,ER,0 days 14:40:47
21.17,1126782,2023-05-22,W600,JL,0 days 09:32:46
20.40,1126784,2023-05-22,Y501,JL,0 days 09:34:27
20.40,1126791,2023-05-22,Y514,JL,0 days 09:37:45
20.54,1126792,2023-05-22,W511,JL,0 days 09:38:39
20.99,1126950,2023-05-23,W600,JL,0 days 09:50:52
21.13,1126955,2023-05-23,Y501,JL,0 days 09:52:42
20.31,1126960,2023-05-23,Y514,JL,0 days 09:54:40
20.76,1126964,2023-05-23,W511,JL,0 days 09:56:45
20.59,1127168,2023-05-24,W600,ER,0 days 10:47:03
20.84,1127199,2023-05-24,Y501,ER,0 days 11:59:09
19.99,1127217,2023-05-24,Y514,ER,0 days 13:11:38
20.70,1127219,2023-05-24,W511,ER,0 days 13:13:21
20.48,1127279,2023-05-25,W600,ER,0 days 09:37:35
20.69,1127284,2023-05-25,Y501,JL,0 days 09:39:19
20.10,1127287,2023-05-25,Y514,JL,0 days 09:40:54
20.79,1127293,2023-05-25,W511,JL,0 days 09:48:47
20.42,1127445,2023-05-26,W600,JL,0 days 09:44:18
20.07,1127448,2023-05-26,Y514,JL,0 days 09:46:02
20.53,1127453,2023-05-26,Y501,JL,0 days 09:48:18
20.50,1127458,2023-05-26,W511,JL,0 days 09:50:56
20.27,1127564,2023-05-27,W600,ER,0 days 08:50:38
20.12,1127570,2023-05-27,Y501,ER,0 days 09:58:59
20.03,1127575,2023-05-27,Y514,ER,0 days 11:07:20
20.30,1127577,2023-05-27,W511,ER,0 days 11:08:36
19.80,1127769,2023-05-28,W600,AB,0 days 12:17:58
20.03,1127814,2023-05-28,Y514,AB,0 days 13:27:22
19.90,1127818,2023-05-28,Y501,AB,0 days 13:29:12
19.80,1127836,2023-05-28,W511,AB,0 days 16:38:53
19.63,1127924,2023-05-29,W600,JL,0 days 09:51:07
19.69,1127926,2023-05-29,Y501,JL,0 days 09:52:32
19.86,1127931,2023-05-29,Y514,JL,0 days 09:54:44
19.80,1127935,2023-05-29,W511,JL,0 days 09:56:38
22.36,1128091,2023-05-30,W600,JL,0 days 10:24:15
19.75,1128092,2023-05-30,Y514,JL,0 days 10:25:07
19.63,1128098,2023-05-30,Y501,JL,0 days 10:27:33
19.70,1128101,2023-05-30,W511,JL,0 days 10:29:10
23.72,1128253,2023-05-31,W600,ER,0 days 08:26:50
19.81,1128261,2023-05-31,Y514,ER,0 days 09:43:57
22.60,1128418,2023-06-01,W600,JL,0 days 08:51:53
19.50,1128424,2023-06-01,Y514,JL,0 days 08:59:59
25.49,1128532,2023-06-01,W511,JL,0 days 13:44:31
27.70,1128534,2023-06-01,Y501,JL,0 days 13:46:53
22.30,1128590,2023-06-02,W600,JL,0 days 08:48:33
28.10,1128592,2023-06-02,Y501,JL,0 days 08:49:39
26.66,1128594,2023-06-02,W511,JL,0 days 08:50:30
19.60,1128601,2023-06-02,Y514,JL,0 days 08:53:42
21.99,1128679,2023-06-03,W600,ER,0 days 10:23:25
19.07,1128696,2023-06-03,Y514,AB,0 days 11:40:31
21.60,1128844,2023-06-04,W600,ER,0 days 10:42:01
19.15,1128914,2023-06-04,Y514,AB,0 days 13:42:15
28.70,1128921,2023-06-04,Y501,AB,0 days 13:51:53
25.84,1128924,2023-06-04,W511,AB,0 days 13:53:09
21.26,1129085,2023-06-05,W600,ER,0 days 11:03:15
24.90,1129094,2023-06-05,Y501,ER,0 days 12:13:03
19.11,1129111,2023-06-05,Y514,ER,0 days 13:23:29
23.56,1129115,2023-06-05,W511,ER,0 days 13:25:34
20.96,1129198,2023-06-06,W600,ER,0 days 08:57:14
24.07,1129202,2023-06-06,Y501,ER,0 days 10:10:40
18.90,1129251,2023-06-06,Y514,ER,0 days 11:34:36
22.29,1129253,2023-06-06,W511,ER,0 days 11:35:33
20.65,1129358,2023-06-07,W600,ER,0 days 08:52:45
23.39,1129399,2023-06-07,Y501,ER,0 days 10:08:24
18.60,1129422,2023-06-07,Y514,ER,0 days 11:22:12
21.71,1129424,2023-06-07,W511,ER,0 days 11:23:01
20.20,1129577,2023-06-08,W600,JL,0 days 10:43:51
22.77,1129583,2023-06-08,Y501,JL,0 days 10:48:20
18.19,1129587,2023-06-08,Y514,JL,0 days 10:50:28
21.40,1129592,2023-06-08,W511,JL,0 days 10:53:01
17.83,1129695,2023-06-09,Y514,JL,0 days 08:57:28
22.36,1129699,2023-06-09,Y501,JL,0 days 08:59:32
21.51,1129701,2023-06-09,W511,JL,0 days 09:00:43
25.30,1129712,2023-06-09,W600,JL,0 days 09:08:53
24.96,1129852,2023-06-10,W600,ER,0 days 11:02:57
22.06,1129874,2023-06-10,Y501,ER,0 days 12:21:57
17.60,1129888,2023-06-10,Y514,ER,0 days 14:04:16
21.32,1129891,2023-06-10,W511,ER,0 days 14:06:41
22.40,1130022,2023-06-11,W600,ER,0 days 11:02:36
22.04,1130035,2023-06-11,Y501,ER,0 days 12:18:46
21.39,1130176,2023-06-12,W600,JL,0 days 09:23:39
23.73,1130250,2023-06-12,Y514,JL,0 days 12:00:02
28.10,1130252,2023-06-12,Y501,JL,0 days 12:01:27
27.37,1130254,2023-06-12,W511,JL,0 days 12:02:39
25.15,1130355,2023-06-13,W600,JL,0 days 10:28:44
24.08,1130362,2023-06-13,Y514,JL,0 days 10:29:57
28.11,1130364,2023-06-13,Y501,JL,0 days 10:30:26
27.19,1130367,2023-06-13,W511,JL,0 days 10:30:53
23.47,1130669,2023-06-15,Y514,JL,0 days 09:27:11
26.61,1130671,2023-06-15,W511,JL,0 days 09:28:12
25.25,1130673,2023-06-15,W600,JL,0 days 09:29:39
28.01,1130675,2023-06-15,Y501,JL,0 days 09:31:06
23.55,1130822,2023-06-16,Y514,JL,0 days 09:33:19
25.64,1130828,2023-06-16,W511,JL,0 days 09:37:59
25.61,1130837,2023-06-16,W600,JL,0 days 09:41:54
27.05,1130842,2023-06-16,Y501,JL,0 days 09:44:05
